PC,variance_explained,std
228,0.00081608363,1.7828814e-06
229,0.00081375835,1.0465022e-06
230,0.0008093813,3.1303641e-06
231,0.0008066428,2.601447e-06
232,0.00080412,2.5046015e-06
233,0.00080154557,2.7538747e-06
234,0.0007997629,2.6223684e-06
235,0.0007970864,3.4212333e-06
236,0.00079424656,3.3981e-06
237,0.0007920622,2.9488888e-06
238,0.00078946986,2.5997676e-06
239,0.0007866929,2.5016118e-06
240,0.0007842428,2.6298032e-06
241,0.0007821912,2.801928e-06
242,0.0007795308,2.6463927e-06
243,0.0007769976,2.8162722e-06
244,0.0007749043,3.1336892e-06
245,0.0007727178,2.826381e-06
246,0.0007698935,3.2775206e-06
247,0.00076741166,2.2033867e-06
248,0.0007645653,2.3745602e-06
249,0.00076258864,2.4883843e-06
250,0.0007610001,3.256914e-06
251,0.00075788115,3.2076025e-06
252,0.0007555989,3.4628092e-06
253,0.0007526141,2.86607e-06
254,0.000751387,2.8440013e-06
255,0.00074844743,2.1813669e-06
256,0.0007461802,2.2797103e-06
257,0.00074474973,2.0546797e-06
258,0.0007423837,1.8831341e-06
259,0.00074100844,1.8561132e-06
260,0.0007383393,2.04577e-06
261,0.00073646725,2.3664247e-06
262,0.00073497155,2.711472e-06
263,0.0007323263,2.343361e-06
264,0.00072968187,2.792802e-06
265,0.0007276082,2.0212492e-06
266,0.0007255179,2.6998225e-06
267,0.00072316243,1.9350066e-06
268,0.00072173215,1.5622933e-06
269,0.00071963394,1.8352413e-06
270,0.0007181967,1.5269459e-06
271,0.00071620516,1.2960274e-06
272,0.0007144021,1.2632207e-06
273,0.0007121722,1.8077446e-06
274,0.00071000203,1.4079905e-06
275,0.0007083853,1.2298977e-06
276,0.0007062278,2.0081693e-06
277,0.00070381485,2.354812e-06
278,0.00070163416,2.094541e-06
279,0.00070055417,1.5790947e-06
280,0.00069849106,1.3873731e-06
281,0.0006967843,1.7865748e-06
282,0.00069482106,1.1570127e-06
283,0.00069329084,1.5996947e-06
284,0.00069075887,1.7664801e-06
285,0.0006891024,2.1682652e-06
286,0.0006876034,1.59531e-06
287,0.0006860706,2.2601407e-06
288,0.00068433874,2.6709188e-06
289,0.0006818864,2.1245241e-06
290,0.0006801686,2.237174e-06
291,0.0006790001,2.5251225e-06
292,0.0006765165,2.215624e-06
293,0.0006749968,1.6288775e-06
