PC,variance_explained,std
588,0.00020881597,5.9624705e-07
589,0.00020859769,6.480444e-07
590,0.00020841611,6.6667025e-07
591,0.00020827694,7.260909e-07
592,0.00020807024,7.2354146e-07
593,0.00020789253,6.562735e-07
594,0.00020766242,6.800147e-07
595,0.00020748509,6.7824175e-07
596,0.00020735152,6.797999e-07
597,0.00020715891,5.9387753e-07
598,0.00020696172,5.842362e-07
599,0.0002068046,6.102157e-07
600,0.00020665473,6.585148e-07
601,0.00020643693,6.3812865e-07
602,0.00020624294,6.1052526e-07
603,0.00020612354,6.3772694e-07
604,0.00020594489,6.9256527e-07
605,0.00020570662,6.05346e-07
606,0.0002054475,5.489544e-07
607,0.00020532474,5.828762e-07
608,0.0002050888,6.0370024e-07
609,0.00020488088,5.4454375e-07
610,0.0002047204,5.622624e-07
611,0.0002045752,5.368035e-07
612,0.00020445121,5.540406e-07
613,0.00020416795,5.8100744e-07
614,0.0002039829,5.688672e-07
615,0.0002038218,6.202583e-07
616,0.00020361065,5.709441e-07
617,0.00020346139,5.750639e-07
618,0.00020331028,6.034391e-07
619,0.00020307882,6.0110517e-07
620,0.00020291508,5.6056416e-07
621,0.00020271404,6.138449e-07
622,0.00020252453,6.06926e-07
623,0.00020237721,5.9465026e-07
624,0.0002022157,5.8841835e-07
625,0.00020207177,6.2212575e-07
626,0.00020195245,5.9705997e-07
627,0.00020175466,6.312695e-07
628,0.00020161613,5.478313e-07
629,0.00020142883,5.0642063e-07
630,0.0002012308,5.5340684e-07
631,0.00020102851,5.0396403e-07
632,0.00020087756,5.576724e-07
633,0.00020067678,6.236799e-07
634,0.00020041213,5.335397e-07
635,0.00020025334,5.111717e-07
636,0.00020011832,5.389283e-07
637,0.00019999714,5.387359e-07
638,0.00019982118,5.8541804e-07
639,0.00019964484,5.1763817e-07
640,0.00019948275,5.482211e-07
641,0.00019932927,5.8034834e-07
642,0.00019917876,5.702137e-07
643,0.0001989559,6.073615e-07
644,0.00019883855,5.8725254e-07
645,0.0001986399,5.900761e-07
646,0.00019846734,5.22572e-07
647,0.00019825494,5.356062e-07
648,0.00019812373,5.237257e-07
649,0.00019792812,5.670322e-07
650,0.00019774202,5.763672e-07
651,0.00019758768,6.005583e-07
652,0.00019738139,5.6687225e-07
653,0.00019724235,5.3639957e-07
654,0.0001970465,6.2696495e-07
655,0.00019688522,6.056834e-07
656,0.00019666254,6.163293e-07
657,0.00019649982,6.2566835e-07
658,0.00019632862,5.8124755e-07
659,0.00019623266,5.8143024e-07
660,0.00019604305,6.2043e-07
661,0.00019590426,5.8308603e-07
662,0.00019566438,6.4752095e-07
663,0.00019549555,6.450373e-07
664,0.00019535853,6.104025e-07
665,0.0001951145,6.3935306e-07
666,0.00019499239,6.494369e-07
667,0.00019478002,6.130064e-07
668,0.00019465754,6.336608e-07
669,0.000194434,6.9881236e-07
670,0.00019427823,6.717437e-07
671,0.00019412607,6.9658955e-07
672,0.00019395676,6.71743e-07
673,0.00019382338,6.4887405e-07
674,0.00019364525,6.514657e-07
675,0.00019348206,6.473744e-07
676,0.00019329564,6.552313e-07
677,0.00019313733,6.3893884e-07
678,0.0001930022,6.0721055e-07
679,0.00019285375,6.5557873e-07
680,0.0001926482,6.3721023e-07
681,0.00019248467,6.039732e-07
682,0.00019233179,5.804982e-07
683,0.00019214627,5.656872e-07
684,0.00019198237,6.263119e-07
685,0.00019182546,5.458751e-07
686,0.00019167799,5.454392e-07
687,0.00019153007,5.4691e-07
688,0.0001913847,5.467293e-07
689,0.00019117954,4.9241015e-07
690,0.00019104502,5.499866e-07
691,0.00019086552,5.627668e-07
692,0.00019075224,5.41449e-07
693,0.00019061251,5.643952e-07
694,0.00019042056,5.965679e-07
695,0.00019023923,5.828137e-07
696,0.00019014317,5.7083287e-07
697,0.0001899781,5.5755123e-07
698,0.00018977435,5.6339746e-07
699,0.00018962371,5.5412056e-07
700,0.00018950709,5.4970576e-07
701,0.00018935169,5.7271836e-07
702,0.00018913302,4.934859e-07
703,0.00018899002,5.379752e-07
704,0.00018881382,5.107948e-07
705,0.00018866468,5.239826e-07
706,0.00018850486,5.289828e-07
707,0.00018839628,4.995518e-07
708,0.00018821894,5.330047e-07
709,0.00018807682,5.578548e-07
