PC,variance_explained,std
179,0.0015575100032109938,5.9147123262967685e-06
180,0.0015556213083216938,5.760078981092355e-06
181,0.0015523147373527045,6.1077055708267385e-06
182,0.0015497656947322893,5.713799297562906e-06
183,0.0015477843156771042,5.47291353693169e-06
184,0.0015445867722447151,5.221542074220593e-06
185,0.0015421694458811596,5.5486861182015334e-06
186,0.0015402984238828167,4.985760983305526e-06
187,0.0015379511227807936,6.324829534449381e-06
188,0.001534898794746501,5.786955661011315e-06
189,0.0015328649363049033,5.9486488036065995e-06
190,0.0015305947946893483,5.626893053672318e-06
191,0.001528314991853883,5.2233555702522365e-06
192,0.0015252895511325014,5.681784706383993e-06
193,0.0015227007675977244,5.947302678436068e-06
194,0.0015209433750157455,5.691462321004573e-06
195,0.0015169011942407025,5.872845240949381e-06
196,0.0015148321123181119,5.160342569948597e-06
197,0.0015124835116299762,5.1685553253011545e-06
198,0.0015102697124097573,4.761078674079055e-06
199,0.0015070813852769605,5.140063015243393e-06
200,0.0015055003223125238,5.38871195392339e-06
201,0.001503724532603476,5.669612472340856e-06
202,0.0015019180482435052,5.413713697501594e-06
203,0.0014990462983592748,5.884956002973369e-06
204,0.0014965614593720504,5.717566070646965e-06
205,0.0014944201854980644,5.309215426759044e-06
206,0.0014920429755693016,5.805415266709473e-06
207,0.0014888999860427144,6.0575844919714485e-06
208,0.0014865708515021177,6.657330936086672e-06
209,0.0014841563426856125,6.053872303181339e-06
210,0.0014822071954810091,6.546751564351027e-06
211,0.00147902430272612,7.166258710957715e-06
212,0.0014773737899067838,7.260669762914257e-06
213,0.0014737937805775554,6.735836962919067e-06
214,0.0014718452539076938,6.460792929745035e-06
215,0.0014692925504753466,6.737391491438303e-06
216,0.0014670721463273,6.264606291296458e-06
217,0.0014642244084419956,5.679110726354189e-06
218,0.0014613442149908858,5.787433993420032e-06
219,0.0014586481192682213,5.8083758693687894e-06
220,0.001456004196782664,5.685071104818499e-06
221,0.0014541595781648214,5.4564418266006555e-06
